Sno,Tweet,Date,Likes,RTs,Sentiments
1724,Thank u I am touched,2017-01-24 21:35:02,3840,947,0
1725,Will eat it on Monday,2017-01-24 21:34:27,3569,958,0
1726,Wow,2017-01-24 21:33:56,3003,898,1
1727,Thanks boys and girls,2017-01-24 21:33:34,3015,912,1
1728,You know I love u too,2017-01-24 21:32:33,3446,985,1
1729,And I though I have chemistry only with heroines,2017-01-24 21:30:52,3649,1073,0
1730,U r quite the Raees urself Thanks,2017-01-24 21:30:15,3394,984,1
1731,Thank u,2017-01-24 21:29:45,2750,875,0
1732,Thank u Would not be good if it wasn t for Nawaz bhai,2017-01-24 21:29:27,3246,1099,1
1733,Tu dhaadi katwa le thodi si Thank u,2017-01-24 21:28:34,3291,923,0
1734,Long time no see Glad u like,2017-01-24 21:27:52,2852,889,1
1735,Insha Allah,2017-01-24 21:26:44,3430,965,0
1736,Aisa mat bol Abhi picturein Baaki hain,2017-01-24 21:25:49,2875,930,0
1737,Thank u boys and girls let s do this,2017-01-24 21:24:44,2659,827,0
1738,Glad u r as mad as I am,2017-01-24 21:24:23,3086,950,-1
1739,Thank u boys and girls,2017-01-24 21:23:25,2893,856,0
1740,Thanks man,2017-01-24 21:23:07,3031,896,1
1741,My sweet Kolkata,2017-01-24 21:21:14,2777,838,1
1742,Can t resist tum khush toh bahut hoge,2017-01-24 21:20:53,2675,844,0
1743,Pehle bolna tha na Thank u,2017-01-24 21:19:39,2693,885,0
1744,Thank u my favourite man Wish i was there to discuss like we always do Love u,2017-01-24 21:18:30,3999,1128,1
1745,Thank u Nagpur,2017-01-24 21:17:10,2950,856,0
1746,You forgot to add the Republic Day holiday,2017-01-24 21:15:26,3742,1077,0
1747,Don t you worry about anything Please be with ur family That s the most important,2017-01-24 21:12:07,5087,1806,1
1748,Am glad u liked it Thank u,2017-01-24 21:09:28,3708,1041,1
1749,Thank u take all ur friends with u,2017-01-24 21:08:53,3029,889,0
1750,Tere mooh mein ghee shakar,2017-01-24 21:08:14,3504,934,0
1751,Glad u liked it,2017-01-24 21:07:18,3221,898,1
1752,Thank u,2017-01-24 21:07:02,2824,876,0
1753,So happy u liked it Wish I was there to see the film,2017-01-24 21:04:55,3979,1253,1
1754,Thank u for making feel larger than life which I am not,2017-01-24 21:04:27,3444,1109,0
1755,Thanks Canada,2017-01-24 01:16:05,7832,1743,1
1756,Thank u Hyderabad,2017-01-24 01:10:52,5498,1366,0
1757,Thank u boys and girls,2017-01-24 01:10:24,5100,1250,0
1758,Thank u all,2017-01-24 01:10:08,4810,1210,0
1759,Thank u all the students the future of India to be here at the Kota station All the girls especially love u immensely amp wish u the best,2017-01-24 00:02:29,13472,3022,1
1760,Don t stop just yet Thank u,2017-01-23 18:27:43,7328,1829,0
1761,Thank u Gujarat This is so beautiful Thanks for waiting for Raees Surat,2017-01-23 16:39:46,16880,4585,1
1762,All lights and love in Valsad Thank u for welcoming team Raees,2017-01-23 16:03:41,13760,3825,1
1763,In Vapi Udi Udi jaaye,2017-01-23 15:06:13,13522,3425,0
1764,Thank u Jam8 for composing Dhingana amp Ram for producing Mika paaji tussi kamaal kitta Hai,2017-01-23 14:45:01,8303,2031,0
1765,Had such a warm mad welcome at Vapi Now onto Surat Chal Chaiyya Chaiyya Chaiyya Ab Surat aa raha hoon,2017-01-23 14:33:54,10230,2499,1
1766,Hope u have fun,2017-01-23 14:21:42,6020,1373,1
1767,It is so lovely to meet this woman of substance Love to her and her family,2017-01-23 13:48:58,6486,1759,1
1768,Thank u very much,2017-01-23 13:38:38,5004,1260,1
1769,On train amp listening to the new song from Raees Dhandhe Ka Dhingana 2DaysToRaeesKaDin,2017-01-23 13:25:45,12645,3875,1
1770,Woh bhi lelo aur meri taraf se dost ko Raees dikhao,2017-01-23 13:07:03,4891,1220,0
1771,Hope u like the film,2017-01-23 13:06:26,4850,1239,0
1772,Thank u,2017-01-23 13:06:25,4306,1137,0
1773,Thank u BiharPatna,2017-01-23 10:30:33,5084,1341,0
1774,Well done,2017-01-23 10:30:00,4376,1185,0
1775,Dilli toh aa raha hoon train mein Jaise pehli baar Mumbai aaya tha,2017-01-23 10:29:34,4844,1396,0
1776,Dono saath ayenge,2017-01-23 10:28:27,3159,992,0
1777,U look pretty Pathani suits u,2017-01-23 10:27:43,4664,1185,1
1778,Thank u Bhopal,2017-01-23 10:25:49,4180,1141,0
1779,Doosre hall mein agle din dekh Lena Picture dekhni hai hall nahin,2017-01-23 10:24:24,4705,1334,0
1780,Thank u u all r kind,2017-01-23 10:22:56,4572,1251,1
1781,Try karunga,2017-01-23 10:22:18,3481,1020,0
1782,Hope u enjoy the film,2017-01-23 10:21:58,3709,1051,1
1783,Picture dekho dhanda toh ho hi jayega,2017-01-23 10:21:32,4571,1346,0
1784,Thank u Hyderabad,2017-01-23 10:19:39,3728,1091,0
1785,U r right,2017-01-23 10:19:09,4075,1151,1
1786,Thank u all in Rajasthan,2017-01-23 10:18:47,3422,958,0
1787,Gold is good too,2017-01-23 10:16:41,3538,1036,1
1788,Have a good time Japan,2017-01-23 10:16:06,3830,1077,1
1789,Baad mein dekhna zaroor,2017-01-23 10:15:41,3580,1004,0
1790,Bahut khoob chaa gaye tum,2017-01-23 10:14:43,3140,871,0
1791,Thank u,2017-01-23 10:13:40,3262,985,0
1792,That s very kind,2017-01-23 10:13:12,3107,885,1
1793,Study harder the day after,2017-01-23 10:12:12,4123,1230,-1
1794,Bahut pyaar tumhein,2017-01-23 10:11:46,3428,975,0
1795,Dublin wow,2017-01-23 10:10:08,3282,999,1
1796,The cat is a nice touch ha ha,2017-01-23 10:09:14,3765,1112,1
1797,Thank u Australia,2017-01-23 10:08:07,3411,1035,0
1798,Thank u I play lots of ur games tell ur team,2017-01-23 10:07:14,3123,909,0
1799,Take ur friends,2017-01-23 10:06:29,3782,970,0
1800,Thank u Hampi,2017-01-23 10:05:22,3290,1035,0
1801,Thank u,2017-01-23 10:04:11,3278,982,0
1802,Thank u Nepal,2017-01-23 10:02:36,3807,1118,0
1803,Arre doosre Theater mein chale jao or take some other showtime,2017-01-23 10:02:01,3616,1088,-1
1804,Thank u,2017-01-23 09:59:55,3235,953,0
1805,Thank u and sorry about the work,2017-01-23 09:59:30,3393,1005,-1
1806,Will tell someone from my office to get in touch with u all,2017-01-23 09:58:22,3554,1068,0
1807,Thank u,2017-01-23 09:25:09,4023,1174,0
1808,I am so proud Thank u,2017-01-23 09:12:53,5039,1313,1
1809,Sending u all love,2017-01-23 08:59:15,4488,1257,1
1810,2DaysToRaeesKaDin,2017-01-23 06:19:45,12797,3438,0
1811,There is no greater sukoon shanti peace than when ur baby sleeps in ur arms,2017-01-22 23:48:12,11929,2902,-1
1812,Thank u my team,2017-01-22 23:39:41,4277,1284,0
1813,That s sweet,2017-01-22 23:39:09,4322,1503,1
1814,Thank u,2017-01-22 23:38:08,3702,1156,0
1815,Wanted so much for u to sing Udi Udi Thanks for ur wishes,2017-01-22 23:37:40,6002,1617,1
1816,Just landed in Mumbai and saw this by Deepak,2017-01-22 23:35:06,4457,1305,0
1817,Thank u,2017-01-22 19:20:27,5752,1516,0
1818,Thank u,2017-01-22 19:10:02,4997,1368,0
1819,Aa Raha Hoon Mumbai to Delhi aur iss baar train se RaeesByRail,2017-01-22 15:07:09,15168,3821,0
1820,Well done,2017-01-22 14:18:14,5491,1460,0
1821,Yes I think girls will look very cool in Raees black pathani,2017-01-22 14:14:32,5836,1544,1
1822,Thank u all sweet Bengal,2017-01-22 14:10:45,5478,1432,1
1823,Thank u,2017-01-22 14:10:20,4365,1284,0
1824,It s good na,2017-01-22 14:09:40,4811,1370,1
1825,Thank u for ur love,2017-01-22 14:07:36,5117,1430,1
1826,Thank u boys and girls,2017-01-22 14:02:07,5645,1592,0
1827,Thank u boys and girls but be safe No bursting crackers etc inside the halls please,2017-01-22 12:18:47,8127,2094,1
1828,Thank u Mark amp Subi Good meeting u after a long time,2017-01-22 10:12:17,7007,1833,1
1829,3days left amp Raees is waiting for u all We r open for advance at already,2017-01-22 10:09:06,6704,2117,0
1830,Thank u boys and girls,2017-01-22 10:02:32,5392,1469,0
1831,Thank u boys and girls,2017-01-22 10:02:13,5294,1530,0
1832,3DaysToRaeesKaDin,2017-01-22 07:32:22,13799,3639,0
1833,And Bola Na Battery Nahi Bolne Ka,2017-01-21 16:41:01,17788,4239,0
1834,Thank u Way toooo much fun Please send me some merchandise too,2017-01-21 16:27:41,7361,1960,1
1835,And if the glasses r 3D then I guess Battery bol lo Alas Raees is in 2D but the story is multidimensional,2017-01-21 16:24:41,14195,3679,0
1836,And I think I am the most loved Now don t keep standing here book ur tickets advance opens tom RaeesAdvance,2017-01-21 16:18:07,11527,3068,1
1837,How cool 2 hav rides of ur films amp way cooler is ur lil baby is the first 1 2 go on the ride with u Papa is a hero,2017-01-21 16:12:57,10530,2758,1
1838,Thank u Arabian centre thank u Dubai,2017-01-21 16:09:42,7544,2054,0
1839,Thank u team Kapil Wahaan bhi aa raha hoon to have my dose of laughter,2017-01-21 14:49:18,11889,2688,0
1840,4DaysToRaeesKaDin,2017-01-21 14:47:14,13454,3493,0
1841,I like,2017-01-21 14:43:46,6188,1732,0
1842,It s amazing,2017-01-21 09:26:06,6090,1549,1
1843,Sweet Bengal,2017-01-21 09:17:53,5867,1675,1
1844,It was nice to meet u too,2017-01-21 09:13:22,6589,1645,1
1845,Where were u lovely girls when I was in college Now go and watch the film,2017-01-21 09:00:01,6601,1745,1
1846,You all r very pretty too,2017-01-21 08:43:29,6121,1619,1
1847,Thank u guys and girls This is encouraging,2017-01-21 08:43:09,5671,1660,0
1848,Thank u all those who r already pre booking tickets at the halls See u at a theatre near u,2017-01-20 12:35:54,13316,3100,1
1849,Exhausted phir bhi aa raha hoon,2017-01-20 10:03:16,22424,5167,0
1850,What amazing talent all around,2017-01-20 09:42:30,7743,2036,1
1851,Apna time shuru RaeesPreBookings are now open,2017-01-19 14:47:54,15661,4184,0
1852,Thank u for saying the dialogue like me but sending u my version Just,2017-01-19 10:41:43,10079,2465,0
1853,So good to see Yuvraj amp Dhoni play as they r doing Really Sheron ka zamaana hota hai,2017-01-19 10:07:38,31196,7886,1
1854,Din aur raat logon ke hote hai SheronKaZamaana hota hai,2017-01-19 09:34:58,10959,3614,0
1855,Extremely sweet muah,2017-01-18 21:52:31,10172,2358,1
1856,All the best for ur foray into writing May readers learn from the eventful life u have led,2017-01-16 16:53:47,22532,4235,1
1857,Here s what happens when you call Raees battery BatteryNahiBolneka,2017-01-16 15:00:03,12055,4097,0
1858,Bachpan se ab tak bahut bol liya Chashmish Mr Four Eyes Specky etc Lekin Ab BatteryNahiBolneka,2017-01-16 12:27:29,13841,3777,0
1859,Thank u so much,2017-01-16 09:41:33,7918,1958,1
1860,Wow what all is possible in a room,2017-01-16 09:35:18,7142,1859,1
1861,My conversations with my 3 amp something baby r the most enlightening The rest is just talk,2017-01-16 01:01:02,18181,3970,1
1862,Go Kedar Jadhav amp So well played both Let s win this India,2017-01-15 15:01:06,18941,4354,1
1863,You r like my own baby All the best,2017-01-15 14:54:57,8647,2318,1
1864,Is it me not keeping pace or is it that time is not upto speed Slacken or Hasten Screw it let s just take a selfie,2017-01-15 11:26:48,27520,5780,0
1865,Very sweet,2017-01-15 08:30:52,7919,1952,1
1866,Back home after a long day at work Need to eat some and sleep even more,2017-01-14 21:34:34,17140,3789,1
1867,Peace prosperity happiness to all on Makar Sankranti UdiUdiJaye like the kites in the sky,2017-01-14 08:10:16,23430,5231,1
1868,Raees bano dimaag aur daring ke saath RaeesKaDimaagAurDaring,2017-01-13 10:23:59,10717,3298,0
1869,Very sweet baby Raees,2017-01-13 07:59:35,6681,1563,1
1870,Pehle biwi ka chehra dekh le phir film dekh lena baad mein uske saath,2017-01-13 07:59:01,9017,2564,0
1871,Chalega,2017-01-13 07:52:49,4525,1199,0
1872,Please eat something now,2017-01-13 07:51:06,11289,6064,0
1873,U got the Zaalima right,2017-01-13 07:44:00,5244,1282,1
1874,Nice,2017-01-13 07:42:40,4580,1180,1
1875,Madame Raees,2017-01-13 07:29:03,4345,1177,0
1876,When u sing garba it sounds even better Arvind bhai Thank u,2017-01-13 07:24:10,5738,1396,1
1877,Kya baat hai yaar,2017-01-13 07:12:26,5016,1294,0
1878,Thank u,2017-01-13 06:54:08,5897,1406,0
1879,This is excellent Please everyone watch this Was myself wanting a mix like this U r wonderful guys Thx so much,2017-01-13 06:51:21,6503,1638,1
1880,U sing like a dream Thank u,2017-01-12 23:35:36,5992,1631,0
1881,Likewise Thank u,2017-01-12 23:32:13,5737,1382,0
1882,The caricature is awesome,2017-01-12 23:25:32,4728,1296,1
1883,Thank u for the gifts U r kind,2017-01-12 23:25:09,4665,1279,1
1884,Thank U Nitin,2017-01-12 23:23:26,4496,1209,0
1885,U were sweet as always Thx for waiting till late,2017-01-12 23:21:27,5018,1356,1
1886,Thank u How lovely,2017-01-12 23:13:29,4019,1121,1
1887,U r beautiful,2017-01-12 22:45:32,5352,1427,1
1888,Thank you Himesh Bhai UdiUdiJaaye,2017-01-12 21:45:27,6020,1639,0
1889,Thank u my friend Was fun trying to sing along with u last night,2017-01-12 09:44:03,8105,2006,1
1890,Need to wrap up on AskSRK Feeling a bit woozy Will catch up on some sleep have loads of work to finish Thank u all amp love to u,2017-01-12 07:50:06,11032,2281,1
1891,Very nice,2017-01-12 07:48:49,4344,1085,1
1892,Nitin Haazir hai,2017-01-12 07:47:42,4060,997,0
1893,No don t think like that please,2017-01-12 07:46:35,3402,860,0
1894,Introvert,2017-01-12 07:46:04,3940,1093,0
1895,Don t like wishing people birthdays on twitter Will try and do it personally on the phone or SMS,2017-01-12 07:45:01,7686,2690,0
1896,Fictional which real person would sing Zaalima ha ha,2017-01-12 07:44:10,5070,1565,1
1897,Yes in bits and pieces The film is set in Gujarat,2017-01-12 07:42:10,4594,1100,0
1898,Woh zaroor sunna jo Ammi jaan kehti hain,2017-01-12 07:40:45,4647,1318,0
1899,Not yet have to catch up on films,2017-01-12 07:39:55,3643,948,0
1900,Very sweet now do one on Udi Udi jaaye,2017-01-12 07:39:14,3789,1007,1
1901,Go go look after them please,2017-01-12 07:38:20,4209,1102,0
1902,Aa raha hoon,2017-01-12 07:36:21,4178,1128,0
1903,Hate is too big a burden to bear stick to love,2017-01-12 07:34:58,5192,1647,-1
1904,Please see it on 25 only pehle hi bohat shift kar Lee,2017-01-12 07:31:57,4931,1318,0
1905,Just that there are such few hours in a day kam padhte hain,2017-01-12 07:28:28,4512,1144,-1
1906,Thank u and get well soon,2017-01-12 07:27:40,3995,1039,0
1907,My kids should do what their calling is not my job necessarily,2017-01-12 07:27:19,3957,1089,0
1908,Do it on the right dimple the left one is busy,2017-01-12 07:26:18,5052,1350,1
1909,Confusing I never know what I will do next,2017-01-12 07:25:43,3684,1036,0
1910,Yes it is But Sameer amp Arsh helped with the Garba moves Hectic but fun,2017-01-12 07:25:00,3705,1063,1
1911,It was fun mainly because of the choreographers Sameer amp Arsh Tanna Difficult on the knee though,2017-01-12 07:23:42,3996,1047,-1
1912,Yes will come for sure,2017-01-12 07:22:10,3831,991,1
1913,Drank my cough syrup,2017-01-12 07:21:40,3834,1021,0
1914,Happy flying hope Udi Udi jaaye,2017-01-12 07:19:15,4158,1093,1
1915,Title not decided yet,2017-01-12 07:18:27,3673,1066,0
1916,Do they I had no idea Will take a look at them again maybe,2017-01-12 07:17:25,3817,1076,0
1917,I love him like we all do As long as he is playing will be happy,2017-01-12 07:15:51,4249,1267,1
1918,He is right,2017-01-12 07:15:22,3840,1124,1
1919,Thank u hope u enjoy it,2017-01-12 07:14:43,3483,934,1
1920,Ha ha right now Dhokla time,2017-01-12 07:14:00,4040,1198,1
1921,Nawaz bhai is a gem of an actor and too much fun to work with,2017-01-12 07:13:07,3968,1109,1
1922,Stand up for your actions amp responsibilities love your family,2017-01-12 07:12:28,3569,968,0
1923,Have been busy with work so haven t seen it yet Have promised Aamir will see it soon on a free day It s awesome l,2017-01-12 07:11:17,5446,1391,1
1924,Love to you,2017-01-12 07:09:30,3583,967,1
1925,Sorry been working round the clock mostly never at home,2017-01-12 07:06:50,3891,1033,-1
1926,Jo aapke mann ko bhaye Think Udi Udi for the period of Sankranti is more apt Hope u all like it,2017-01-12 07:05:59,4278,1145,1
1927,Going back to manual photography so got myself a classic Leica to mess about with,2017-01-12 07:04:39,4056,1163,-1
1928,The next one Some really good music in the film Relevant yet popular space,2017-01-12 07:03:53,4482,1098,1
1929,Like I said it s the fever,2017-01-12 07:02:58,4112,1288,0
1930,3 Songs out Thought will do an AskSRK for a bit Warning have fever so do questions for the soul let s go,2017-01-12 07:01:22,8178,1977,0
1931,It s almost Makar Sankranti dil ki patang dekho UdiUdiJaye,2017-01-12 04:37:06,10995,3840,0
1932,On behalf of the team thank u for appreciating the nuances of Fan This one was from the heart amp guts It s encouraging u like,2017-01-11 08:37:50,12536,2890,0
1933,This one is different,2017-01-11 06:21:16,7200,1800,0
1934,Very nice,2017-01-11 06:20:51,6192,1662,1
1935,will have to relearn from u Fantastic,2017-01-09 11:00:00,4925,2129,1
1936,Very well done Thank u,2017-01-09 10:46:43,9865,2263,1
1937,Gods garden must b beautiful He always takes the best Will miss ur laughter over the shared brandy in Berlin Will miss u lots Omji RIP,2017-01-06 06:47:36,31634,6871,1
1938,I really wish all of us develop a sense of dignity of labour for ourselves amp others Har Dhanda bada hota hai,2017-01-05 11:06:08,14964,3539,1
1939,Tum gaate hi aise ho pyaar khud bahar aa jaata hai Thx again,2017-01-05 10:11:36,12667,3396,0
1940,So glad u like it u r the romantic numbers master my friend,2017-01-05 10:05:47,10921,2786,1
1941,RT Zaalima the romantic new song from Raees is available exclusively on Tune in today,2017-01-05 09:01:38,0,1923,1
1942,Aap ji n aap ji de pure parivar nu Dhan Dhan SHRI GURU GOBIND SINGH JI de prakash purab di lakh lakh wadhai May all feel the love,2017-01-05 08:03:50,15639,4138,1
1943,Amitabh Bhattacharya amp produced by Jam8 company for upcoming composers Big thx,2017-01-05 07:52:44,4739,2086,0
1944,Jaan se Zaalima tak Hope you all like it,2017-01-05 06:54:32,15969,5904,0
1945,Tere pyaar mein parwana khaakh ho jayega yaad rakhna O Zaalima,2017-01-05 04:00:58,16236,4666,0
1946,The hair the hands the pose all was perfect 10 10 awesome,2017-01-04 18:50:02,11781,3106,1
1947,Har Dhak Dhak mein Tera naam hai O Zaalima,2017-01-04 18:48:13,14430,4456,0
1948,Arz Kiya Hai O Zaalima Kitna Behkaaogi ZaalimaTomorrow,2017-01-04 10:53:52,16034,5393,0
1949,Singing aati ho ya nahi Zaalima ke liye toh gungunana padega Zaalima5thJan,2017-01-03 17:41:16,20644,6524,0
1950,RT Business ya cinema shuru karne se pehle unke taur tareeke seekh lo Film shuru phone bandh RaeesKiSuno ht,2017-01-03 11:50:31,0,1760,0
1951,RT rahi na taaqat e guftaar aur agar ho bhi toh kis umeed pe kahiye ki aarzoo kya hai Ghalib,2017-01-02 10:43:34,0,1420,0
1952,Very cool Quite a difficult song to do in English but u guys did it very well Thx Just2,2017-01-02 06:48:51,9584,2444,1
1953,Jis Dil ki dhadkan tu ho Aise dil ko kya dhadkana O Zaalima Hope u all liked the new poster of Raees Action ho Gaya Romance to follow,2017-01-02 06:42:34,20314,5121,1
1954,O Zaalima,2017-01-02 03:02:06,20891,6144,0
1955,Tu shama hai toh yaad rakhna Main bhi hoon parwana,2017-01-02 02:32:52,22608,7035,1
1956,Very funny,2017-01-01 06:11:50,9738,2624,1
1957,Here s presenting the first look of the biopic on MariyappanThangavelu our very own national hero all the best,2016-12-31 18:45:38,22980,6224,1
1958,Wot ever it is u stopped from doing last yr Do it in 2017 Love Family Job wotever If it scares u do it more amp u will b happier HNY 2 all,2016-12-31 18:04:24,27656,8191,1
1959,Thx for the cover amp apologies only this pic beats ur cover for Jan Am sure u will agree too,2016-12-30 18:30:27,12215,3069,1
1960,Kya lag rahe ho Wear this instead of the helmet this season Anyway the bowlers need it when u r batting not u,2016-12-30 18:21:24,8901,2296,0
1961,Thk u GQ It s my lil joke that I am bloody GQ didn t ever think i would b on ur cover Now I feel handsome tonite,2016-12-30 18:15:50,13921,3727,-1
1962,Cleaning 25yrs of costumes collected from my films From the cool chain 2 Fan jacket Nostalgic i hav been so many ppl amp still been none,2016-12-30 08:31:27,21723,4993,1
1963,Kinda sexy chikna Thank u for the interview,2016-12-29 16:52:19,11384,2967,1
1964,Very nice,2016-12-29 08:13:48,8451,2092,1
1965,Singular late nights it s only about reflecting amp the film u r trying to make,2016-12-28 21:20:32,22843,4967,-1
1966,This NYE be smart not stupid Don t drink and drive Love u all DontDrinkAndDrive RaeesKiSuno,2016-12-28 06:55:31,22729,6384,1
1967,My beautiful children without the masks they wear at the airports,2016-12-27 09:26:19,18725,4318,1
1968,This is beautiful,2016-12-27 09:22:06,7307,1936,1
1969,yes a kind of an Anhedonia as days come to an inconclusive end,2016-12-27 09:17:01,3476,1405,1
1970,no dude it s just the end of the year feeling not Weltschmerz,2016-12-27 09:11:50,3168,1357,0
1971,Thank u Trident Hyderabad Ur hospitality as always made me feel extremely special,2016-12-26 22:08:21,13908,3143,1
1972,Honoured by the doctorate given by MANUU Thx to Zafar sahib faculty staff amp Ministry of HRD Bad pic amp worse cold,2016-12-26 15:40:28,20574,4925,-1
1973,Our Christmas tree is getting readied now waiting for Santa Merry Christmas to everyone,2016-12-25 08:00:53,23351,5482,0
1974,amp Ram no better place to have started the Christmas Eve Have a good one amp thx for ur time,2016-12-24 18:48:51,4052,1561,1
1975,zyada pyaar mat kar kal phir shooting pe bula loonga Thx for being the actor you are Respect,2016-12-24 18:17:02,3840,1657,0
1976,mera bhi Thank u Bless u amp now set up the tree for the kids Merry Christmas I have to set up mine,2016-12-24 18:15:00,3198,1402,0
1977,amp team will miss u all so much Damn nearly two years together as good as being married Lov u all,2016-12-24 16:48:15,3536,1507,1
1978,Working round the clock so not getting time to be with the babies so just here s looking at u kid,2016-12-24 16:37:59,26476,5647,-1
1979,Awesome my man,2016-12-24 15:00:24,8441,2158,1
1980,How beautifully graceful is this,2016-12-24 12:45:20,7364,1975,1
1981,At Raees wrap getting gifts from unit is a bonus Yay gave me this cool Raees jacket Thx,2016-12-24 12:18:02,19582,4509,1
1982,Sonali I believe in all I make u believe in amp i m a feminist to the core that is the only mardonwali baat I know,2016-12-24 08:46:04,11242,2944,0
1983,Aise toh mat karo yaar How to dance like this now,2016-12-24 08:33:16,7168,1977,0
1984,See u soon,2016-12-24 08:30:08,6774,1779,0
1985,Thank u Malaysia and all the best to the kids for life,2016-12-24 06:42:22,9657,4025,1
1986,This is so cool,2016-12-23 15:58:21,8517,2117,1
1987,thank u for making the song come alive U r the other Laila of the song,2016-12-23 07:19:47,3367,1532,-1
1988,what I loved is that the interviewer was relentless I want to do KWK like this with u when I am 90,2016-12-23 06:51:02,5007,1778,1
1989,Thank u so much herono1 bhaiyya Kaise ho aap U r my inspiration Love U,2016-12-22 10:11:04,10506,3022,1
1990,Uff urf Laila akhir aap yahaan hai yahaan hain yahaan,2016-12-21 12:34:18,8557,2933,0
1991,Ab toh papa ko bhi Bol diya can t wait any longer Be here NOW,2016-12-21 12:20:26,16834,4415,0
1992,Maybe if I try my old world charm Laila will be here faster If some of you can also give it a go,2016-12-21 11:51:51,20330,4827,1
1993,Maybe if I try my old world charm Laila will be here faster If some of u can also give it a go,2016-12-21 11:45:31,8905,2607,1
1994,kabse khamosh hue ho jaane jahan kuch bolo kya abhi aur sitam dhane ko jee chahta hai Ab aa jao,2016-12-21 09:04:03,5124,2363,0
1995,Yeh zulfein jo dekhe baadal Saare baras barse woh paagal Suniye toh listening to song in the car Kya baat hai sir kamaal,2016-12-20 10:35:46,12322,3076,0
1996,Sometimes ones best does not always answer so a very heartfelt thx Colours Sansui Stardust awards for Fan amp Gaurav Want to work harder now,2016-12-20 01:03:54,18554,4851,1
1997,Absolutely awesome amp the ebullient r bringing bak a blast from the past Lailaaaraheehai,2016-12-19 06:16:25,18297,4323,1
1998,Discussions should be an exchange of knowledge not an exchange of ignorance This is not a reactionary statement it s just morning musing,2016-12-18 10:05:58,19518,5847,0
1999,It was fun celebrating the women Thank u and hope u all enjoy it,2016-12-18 09:24:10,11200,2973,1
2000,Ha ha This one is for lil one,2016-12-17 17:06:08,8958,2457,0
2001,Can t be a better day to welcome my friend who has given me one of my best films ever Give him love,2016-12-17 10:33:23,21814,4830,1
2002,absolutely Sumeimes actors just hav such a massive talent around them that they shine without effort,2016-12-17 07:13:23,3628,1623,1
2003,Thank u it s very beautiful,2016-12-16 21:29:55,9354,2303,1
2004,Yeh jo Des hai mera Swades hai mera Can t thx Ashutosh enuff for such a lovely film Whole cast crew had such faith in goodness amp Indianness,2016-12-16 21:25:10,19381,4863,1
2005,love u,2016-12-16 05:40:29,3298,1438,1
2006,Yay thank u for giving my movies such a cool place to live in,2016-12-15 07:45:50,11218,3469,1
2007,Don t ever let fear get in the way of what you want TalkLikeRaees DialogueBaazi,2016-12-14 08:38:33,18783,5153,0
2008,I only remember u fainting on the sets Wot an honour to work with such a stellar cast amp crew Thx,2016-12-13 22:07:22,8247,2927,1
2009,no matter wot happens 2 us wot hurts us wotever life mite have meted 2 us none of us hav an excuse not 2 express lov,2016-12-13 09:12:48,26283,6752,-1
2010,Now the secret behind the visual effects of Fan the Film Vfx made in India amp never done before by anyone,2016-12-13 08:12:41,10556,3390,-1
2011,This is too sweet,2016-12-13 07:57:04,7796,2022,0
2012,next time will come on the ride with u But Let me warn u I am a nervous rider so will hold ur hand tight,2016-12-12 13:33:51,5175,2098,-1
2013,Whatever a person does big or small is of some significance Dialoguebaazi TalkLikeRaees,2016-12-12 12:31:10,16048,4270,-1
2014,dir thank u so much,2016-12-12 08:13:39,3030,1338,1
2015,2 the coolest amp greatest of em all Wishing u health happiness amp years of entertainment for us Happy B Day Thalaivaa,2016-12-12 06:22:53,35415,9698,1
2016,Memories RNBDJ Adi all the lovely ladies amp the crew but the Golgappas I cannot forget,2016-12-11 23:22:28,17684,4939,1
2017,One of my favourite ones from the film DialogueBaazi TalkLikeRaees,2016-12-11 12:51:43,17728,4871,0
2018,Nothing better than to watch bat so sublime on a day off Now to sit back amp watch a test match after so many days,2016-12-11 08:24:32,21064,5577,1
2019,she is lovely because if you only was just being nice to,2016-12-10 13:20:02,3429,1464,1
2020,Kaveri gets livelier amp lovelier What a beautiful song Want to hug her So beautiful baby,2016-12-10 12:17:51,3587,1562,1
2021,Big or small what you do is what matters and you do what it takes to make it work Dialoguebaazi TalkLikeRaees,2016-12-10 12:14:34,23171,6001,-1
2022,my favourite show done on Raees dialogues I like,2016-12-10 09:45:57,9512,3082,0
2023,Enjoyed the cooking the flying the beach amp just jogging,2016-12-10 07:45:06,9549,3126,1
2024,Kuch cheezein hum sab se badi hoti hai unhe rok nahi sakoge Dialoguebaazi TalkLikeRaees,2016-12-09 10:47:02,17071,5137,0
2025,Thank u and congratulations for ur award Damn this kohl thing really works for hotness Didn t know,2016-12-09 07:45:28,7119,2137,1
2026,thank u so much my friend Will show the film soon,2016-12-08 17:25:51,4892,1926,1
2027,Very nice I tried to play the trumpet in kabhi haan kabhi naa it was sooo difficult,2016-12-08 17:23:52,8778,2387,1
2028,Kya baat hai,2016-12-08 16:27:23,7605,2337,0
2029,You are too gracious Thank u for adding so much to Raees Keep smiling,2016-12-08 16:26:29,12281,3253,1
2030,When you hire acid attack survivors you help them fight back SkillsNotScars,2016-12-08 10:57:56,8795,3103,0
2031,To the Fan Clubs well wishers amp my twitter family shukriya for viewing amp reviewing it so Seems like a movie release,2016-12-08 09:41:50,22353,6221,0
2032,thank u will try and make it worth the wait,2016-12-08 09:34:10,3511,1658,1
