Sno,Tweet,Date,Likes,RTs,Sentiments
1495,RT Very HappyBirthdayAaradhya Sweet Little one Love amp Blessings,2017-11-15 17:13:52,0,33,1
1496,RT Very HappyBirthdayAaradhya Sweet Little one Love amp Blessings,2017-11-15 17:13:43,0,39,1
1497,RT Very HappyBirthdayAaradhya Sweet Little one Love amp Blessings,2017-11-15 17:13:37,0,37,1
1498,RT Wishing you a Very HappyBirthdayAaradhya Sweet Little one Lots of Love amp Blessings htt,2017-11-15 17:13:29,0,35,1
1499,RT Very HappyBirthdayAaradhya Sweet Little one Love amp Blessings,2017-11-15 17:13:02,0,55,1
1500,RT Birthday Greetings to the little one aradhaya,2017-11-15 17:12:50,0,31,-1
1501,RT Wishing you a very HappyBirthdayAaradhya Sweet Little Princess,2017-11-15 17:12:42,0,46,1
1502,RT Birthday Greetings to the little one aradhaya,2017-11-15 17:12:34,0,51,-1
1503,RT Very HappyBirthdayAaradhya Sweet Little one Lots of Love amp Blessings,2017-11-15 17:12:22,0,53,1
1504,RT patodiya Wishing Our Little Angel Aaradhya Bachchan A Very Happy Birthday HappyBirthdayAaradhya ABFAKOLKATA htt,2017-11-15 17:12:11,0,60,1
1505,RT Wishing you a very HappyBirthdayAaradhya Sweet Little Princess,2017-11-15 17:12:03,0,141,1
1506,RT Wishing you a Very HappyBirthdayAaradhya Sweet Little one Lots of Love amp Blessings htt,2017-11-15 17:11:54,0,41,1
1507,RT My best wishes and love to our dear Princess,2017-11-15 17:11:45,0,42,1
1508,RT patodiya Wishing Our Little Angel Aaradhya Bachchan A Very Happy Birthday HappyBirthdayAaradhya ABFAKOLKATA htt,2017-11-15 17:11:37,0,54,1
1509,RT Please do convey my birthday wishes to dear little Princess aradhaya,2017-11-15 17:11:22,0,31,-1
1510,RT HappyBirthdayAaradhya Many many happy returns of the day Lot s of love amp may god bless you Sweetheart Aaradhya,2017-11-15 17:11:14,0,60,1
1511,RT HappyBirthdayAaradhya Wishing Our Little Angel Aaradhya Bachchan A Very Happy Birthday BACHCHAN RANI h,2017-11-15 17:11:06,0,57,1
1512,RT HappyBirthdayAaradhya happy birthday angel,2017-11-15 17:10:59,0,59,1
1513,RT Wishing very happy wala birthday to Our Princess Aaradhya with lot s of love HappyBirthdayAaradhya,2017-11-15 17:10:52,0,43,1
1514,RT Happy Birthday Princess Aaradhya please give her our love HappyBirthdayAaradhya,2017-11-15 17:10:45,0,56,1
1515,RT Wishing very happy wala birthday to Our Princess Aaradhya with lot s of love HappyBirthdayAaradhya,2017-11-15 17:10:40,0,58,1
1516,T 2711 When the creative is so strong that it becomes difficult to concentrate on the work assigned is it a sig,2017-11-14 19:59:37,8650,490,1
1517,Love,2017-11-14 03:01:05,41,11,1
1518,Namaste,2017-11-14 03:00:54,31,9,0
1519,Sahi hai,2017-11-14 03:00:20,29,8,0
1520,Hahahah,2017-11-14 03:00:00,178,14,0
1521,Greetings,2017-11-14 02:59:27,39,6,0
1522,Absolutely,2017-11-14 02:59:07,53,10,1
1523,Same to you,2017-11-14 02:58:49,54,6,0
1524,Love to you,2017-11-14 02:58:29,53,6,1
1525,narjes Love,2017-11-14 02:58:07,17,6,1
1526,,2017-11-14 02:57:56,59,8,0
1527,Ji dhanyavaad,2017-11-14 02:57:06,114,10,0
1528,RT Happy Children s Day,2017-11-13 19:48:04,0,104,1
1529,that is seriously me,2017-11-13 19:47:51,3696,236,-1
1530,RT Happy Children s Day Sir,2017-11-13 19:47:28,0,97,1
1531,RT Happy Childrens Day Amitji,2017-11-13 19:47:02,0,57,1
1532,RT ji Happy Children s Day ABEFTeam,2017-11-13 19:46:18,0,58,0
1533,RT Happy Children s Day,2017-11-13 19:46:07,0,73,1
1534,RT Sir mere son Siddhant ne apko Pranaam Janaya,2017-11-13 19:45:42,0,31,-1
1535,RT Happy Children s Day Sir,2017-11-13 19:45:22,0,51,1
1536,RT HappyChildrensDay,2017-11-13 19:44:10,0,34,0
1537,RT,2017-11-13 19:43:45,0,60,0
1538,RT Much love Happy children s day Need your love amp blessing s sir,2017-11-13 19:43:34,0,33,1
1539,RT,2017-11-13 19:43:21,0,37,0
1540,RT Children s are like buds in a garden and they should be carefully amp lovingly nurtured 14thNov HappyChil,2017-11-13 19:42:57,0,32,1
1541,RT HappyChildrensDay,2017-11-13 19:42:36,0,44,0
1542,RT Happy children s day,2017-11-13 19:42:24,0,32,1
1543,RT HappyChildrensDay,2017-11-13 19:42:13,0,27,0
1544,RT Happy Children s Day God s blessings to you always and all your family May God protect all your st,2017-11-13 19:41:54,0,35,1
1545,pyaar,2017-11-13 19:41:48,34,10,0
1546,RT Happy Children s Day,2017-11-13 19:41:35,0,42,1
1547,RT HappyChildren sDay Love to YOU Amitji in abundance Good Night Sir,2017-11-13 19:41:25,0,21,1
1548,RT Happy Children s Day God s blessings to you always and all your family May God protect all your st,2017-11-13 19:41:19,0,22,1
1549,RT Happy Children s Day Lots of love to Cute Aaradhya Baby,2017-11-13 19:41:13,0,41,1
1550,RT Happy Children s Day,2017-11-13 19:41:08,0,59,1
1551,T 2710 Happy Children s Day love to all and may they be safe and educated and cared for,2017-11-13 19:33:13,8326,741,1
1552,ji,2017-11-13 19:17:46,25,10,0
1553,love,2017-11-13 19:17:35,20,10,1
1554,,2017-11-13 19:17:19,18,7,0
1555,,2017-11-13 19:16:42,25,6,0
1556,ji,2017-11-13 19:16:21,22,7,0
1557,good night,2017-11-13 19:16:13,29,7,1
1558,haha thank you,2017-11-13 19:15:42,23,8,1
1559,where,2017-11-13 19:15:28,23,8,0
1560,yes of course,2017-11-13 19:15:04,37,7,0
1561,i did,2017-11-13 19:14:25,19,8,0
1562,sab theek,2017-11-13 19:14:15,24,7,0
1563,me 2,2017-11-13 19:14:05,20,8,0
1564,thank you,2017-11-13 19:13:17,20,7,0
1565,love,2017-11-13 19:13:07,25,8,1
1566,yes,2017-11-13 19:12:56,21,7,0
1567,eh,2017-11-13 19:12:36,21,8,0
1568,coming,2017-11-13 19:12:17,19,5,0
1569,thank you,2017-11-13 19:12:09,28,7,0
1570,ji,2017-11-13 19:11:42,22,8,0
1571,yes indeed,2017-11-13 19:11:17,23,8,0
1572,pranaam,2017-11-13 19:10:59,23,8,0
1573,love and more,2017-11-13 19:10:33,4857,300,1
1574,GN,2017-11-13 19:10:15,20,8,0
1575,narjes,2017-11-13 19:10:04,15,5,1
1576,lv to u,2017-11-13 19:09:44,17,6,0
1577,ji bilkul,2017-11-13 19:09:35,16,5,0
1578,Dubai my prayers with you for him,2017-11-13 19:09:18,16,3,0
1579,great,2017-11-13 19:08:47,21,7,1
1580,han ji heeellllooooo,2017-11-13 19:08:29,20,6,0
1581,aap ko bhi,2017-11-13 19:08:09,19,8,0
1582,greetings,2017-11-13 19:07:41,20,8,0
1583,rubbish,2017-11-13 19:07:23,14,5,0
1584,dher sara pyaar,2017-11-13 19:06:55,107,7,0
1585,T 2710 Bachi Erratica Karkaria and her new erratica all the best and the,2017-11-13 18:53:12,2387,180,1
1586,,2017-11-13 18:06:09,31,13,0
1587,Really,2017-11-13 18:05:42,21,8,1
1588,Nice,2017-11-13 18:05:25,19,6,1
1589,,2017-11-13 18:05:13,13,6,0
1590,All well and done,2017-11-13 18:04:47,22,9,0
1591,Don haha,2017-11-13 18:01:43,23,7,1
1592,Thank you,2017-11-13 18:01:26,52,8,0
1593,FCIndo bigB IndoFc,2017-11-13 18:01:02,89,10,0
1594,No,2017-11-13 18:00:37,24,6,0
1595,,2017-11-13 18:00:15,35,6,0
1596,,2017-11-13 17:59:54,140,12,0
1597,,2017-11-13 17:59:28,52,8,0
1598,Love,2017-11-13 17:59:00,15,4,1
1599,,2017-11-13 02:56:22,367,21,0
1600,Asian Games Delhi 1982 boxing champion from India Heavy weight i gave him the medal,2017-11-12 18:55:38,277,34,-1
1601,T 2709 Felled by a punch in the film Coolie almost dead got up survived recovered and started again from,2017-11-12 18:42:20,25317,2245,-1
1602,T 2709,2017-11-12 18:28:15,7030,440,0
1603,T 2709 Family and a wedding they bring so many of us together for one cause to welcome the bride into the fami,2017-11-12 18:22:46,16501,986,1
1604,narjes love,2017-11-12 18:19:48,24,9,1
1605,indeed,2017-11-12 18:19:28,2033,157,0
1606,T 2709 A Sunday they ask as to how it was a new bride was welcomed into the family and the Sunday well wis,2017-11-12 17:53:56,6294,417,1
1607,yuhooooo,2017-11-12 17:40:14,2987,191,0
1608,WOW what a machine all the best Niky proud of you,2017-11-12 17:39:32,2449,180,1
1609,Haha love,2017-11-12 03:21:01,30,9,1
1610,Love,2017-11-12 03:20:26,29,10,1
1611,All is well,2017-11-12 03:20:16,28,7,0
1612,,2017-11-12 03:19:54,30,9,0
1613,Love,2017-11-12 03:19:26,22,6,1
1614,App ko bhi,2017-11-12 03:19:11,30,8,0
1615,narjes Happiness and love,2017-11-12 03:18:44,23,7,1
1616,good morning,2017-11-12 03:10:24,654,39,1
1617,really need to get one of these,2017-11-12 02:39:24,9934,1633,1
1618,T 2708 Our heart will never lies to us that s our brains job from Ef,2017-11-11 18:48:44,7826,511,0
1619,T 2708 Our heart will never lies to us that s our brains job from Ef,2017-11-11 18:47:31,8295,557,0
1620,Namaste,2017-11-11 07:01:02,44,9,0
1621,Thank you,2017-11-11 07:00:34,39,7,0
1622,Namaste,2017-11-11 07:00:28,33,5,0
1623,Namaste,2017-11-11 07:00:21,38,9,0
1624,,2017-11-11 06:59:54,42,8,0
1625,Nice,2017-11-11 06:58:21,40,9,1
1626,patodiya Good morning,2017-11-11 06:58:21,39,13,1
1627,Namaste,2017-11-11 06:58:16,29,6,0
1628,Namaste,2017-11-11 06:57:52,34,10,0
1629,,2017-11-11 06:56:58,32,9,0
1630,Namaste,2017-11-11 06:56:52,25,7,0
1631,,2017-11-11 06:56:08,30,10,0
1632,Love,2017-11-11 06:55:58,39,8,1
1633,ABEF Thank you,2017-11-11 06:55:40,29,7,0
1634,Good morning,2017-11-11 06:55:12,29,8,1
1635,Yes,2017-11-11 06:54:35,24,6,0
1636,Ji,2017-11-11 06:54:19,33,7,0
1637,patodiya Namaste,2017-11-11 06:53:55,35,16,0
1638,,2017-11-11 06:53:40,28,11,0
1639,,2017-11-11 06:53:19,25,7,1
1640,Good morning,2017-11-11 06:52:58,20,7,1
1641,Thanks,2017-11-11 06:52:40,23,7,1
1642,,2017-11-11 06:52:27,27,11,0
1643,,2017-11-11 06:52:10,21,6,0
1644,Namaste,2017-11-11 06:51:57,21,7,0
1645,Yes,2017-11-11 06:51:55,20,6,0
1646,Axhxha hai,2017-11-11 06:51:41,23,8,0
1647,Thank you,2017-11-11 06:51:40,37,6,0
1648,Namaste,2017-11-11 06:51:21,23,7,0
1649,Yes,2017-11-11 06:51:03,23,7,0
1650,Hahaha,2017-11-11 06:50:06,31,7,1
1651,Namaste,2017-11-11 06:49:52,35,11,0
1652,Ji,2017-11-11 06:48:37,25,8,0
1653,Sunder,2017-11-11 06:48:03,41,7,0
1654,Namaste,2017-11-11 06:47:48,24,8,0
1655,T 2708 and and much more,2017-11-11 02:19:43,17210,748,1
1656,T 2708,2017-11-11 02:01:33,31244,1240,0
1657,T 2707 and PARVARISH celebrates 40 years and the 5 that made up the cast of the film ALL moon frenz,2017-11-10 17:17:55,7535,553,0
1658,T 2707 Inaugurating KIFF the International Film Festival in Kolkata and the joy of being among dear colleague,2017-11-10 16:32:58,12977,1535,1
1659,T 2706 My Blog for the DAY time domesticity and manner what was then what i,2017-11-09 19:02:47,6037,413,0
1660,T 2706 OK BAS no more retweets thank you all for the 31 million,2017-11-09 17:53:22,19112,1070,1
1661,RT BigB Craz Congratulations Sir AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31M,2017-11-09 17:47:48,0,51,0
1662,RT BigB Craz Congratulations Sir AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31M,2017-11-09 17:47:38,0,31,0
1663,RT BIG BBBAADDUUMMBBAAA AB31MILLION Follower s on Twitter AB6MillionOnInsta Congrats Sir,2017-11-09 17:47:31,0,50,0
1664,RT BigB Craz Congratulations Sir AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31M,2017-11-09 17:47:19,0,21,0
1665,RT BigB Craz Congratulations Sir AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31M,2017-11-09 17:47:07,0,13,0
1666,RT BigB Craz Congratulations Sir AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31M,2017-11-09 17:46:59,0,21,0
1667,RT BigB Craz Congratulations Sir AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31M,2017-11-09 17:46:45,0,17,0
1668,RT BigB Craz Congratulations Sir AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31M,2017-11-09 17:46:36,0,22,0
1669,RT,2017-11-09 17:44:20,0,44,0
1670,RT Sir Congratulations AB31Millions 1 Twitter King 2 Bollywood Sahenshah 3 Millennium Star 4 World Be,2017-11-09 17:44:13,0,38,0
1671,RT BigB Craz Congratulations Sir AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31M,2017-11-09 17:43:40,0,24,0
1672,RT BigB Craz Congratulations Sir AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31M,2017-11-09 17:43:33,0,19,0
1673,RT BigB Craz Congratulations Sir AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31M,2017-11-09 17:43:25,0,18,0
1674,RT BigB Craz Congratulations Sir AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31M,2017-11-09 17:43:13,0,19,0
1675,RT BigB Craz Bbbbbaaaadddduuuummmmbbbbbaaaaa Congratulations Sir AB31MILLION AB31MILLION AB31MILLION AB31MILLIO,2017-11-09 17:43:06,0,19,0
1676,RT AB31Million on twitter is a big Badumbaaaa moment AB31Million ABFAKOLKATA,2017-11-09 17:43:00,0,24,0
1677,RT BigB Craz Congratulations Sir AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31M,2017-11-09 17:42:49,0,23,0
1678,RT BigB Craz Congratulations Sir AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31MILLION AB31M,2017-11-09 17:42:39,0,17,0
1679,RT BBBAAADDDUUUMMMBBBAAA Twitter 31 MILLION Followers AB31MILLION https,2017-11-09 17:41:39,0,25,0
1680,RT AB31MILLION AB31MILLION 31 MILLION followers on Twitter Congratulations sir BAADUUMMBA,2017-11-09 17:41:08,0,22,0
1681,RT BBBAAADDUUMMBBAAA AB31MILLION On Twitter Heartiest Congratulations dearest Amit ji Love you infinite,2017-11-09 17:40:48,0,48,1
1682,RT AB31Million 3 1 BBBAA,2017-11-09 17:40:26,0,18,0
1683,RT,2017-11-09 17:40:17,0,17,0
1684,RT AB31MILLION 31 MILLION followers on Twitter Congratulations sir BAADUUMMBA,2017-11-09 17:40:08,0,18,0
1685,RT BBBBBAAAADDDUUMMMBBAAA Heartiest Congratulations dear Sir for 31 Million Followers on Twitter wish you many,2017-11-09 17:40:00,0,56,0
1686,RT AB31Million Congratulations sir ji for completing 31 million followers on Twitter Pride Of India AB ABEFTea,2017-11-09 17:39:52,0,37,0
1687,RT AB31MILLION Congratulations sir ji for completing 31 million followers on Twitter BBAADDUUMMBBAA,2017-11-09 17:39:45,0,33,0
1688,RT BIG BBBAADDUUMMBBAAA AB31MILLION Follower s on Twitter AB6MillionOnInsta Heartiest Congratulations Deare,2017-11-09 17:39:39,0,38,0
1689,RT ABEF,2017-11-09 17:39:31,0,26,0
1690,RT patodiya AB31Million Congratulations Daa for completing 31 million followers on Twitter BBBAAADDDUUUMMMBBBAAA h,2017-11-09 17:39:11,0,45,0
1691,RT AB31MILLION BBBAAADDDUUUMMMBBBAAA Congratulations sir ji for completing 31 million followers on Twitter,2017-11-09 17:39:02,0,16,0
1692,RT BBBAADDUUMMBBAA AB31MILLION on Twitter Sir The BOSS of Social Media Heartiest Congratulations Boss h,2017-11-09 17:38:51,0,25,1
1693,RT AB31Million Congratulations sir ji for completing 31 million followers on Twitter Pride Of India AB ABEFTea,2017-11-09 17:38:33,0,42,0
1694,RT patodiya,2017-11-09 17:38:25,0,24,0
1695,RT AB31MILLION BBAADDUUMMBBAA Congratulations sir ji for 31 million followers on Twitter,2017-11-09 17:38:19,0,27,0
1696,RT AB31Million Congratulations sir ji for completing 31 million followers on Twitter BBBAAADDDUUUMMMBBBA,2017-11-09 17:38:08,0,27,0
1697,RT AB31MILLION 31 MILLION followers on Twitter Congratulations Sir BAADDDUUMMBBAAAAA,2017-11-09 17:38:01,0,36,0
1698,RT AB31MILLION congratulation sir pranaam evam charan sparsh,2017-11-09 17:37:54,0,22,0
1699,RT AB31Million Congratulations sir ji for completing 31 million followers on Twitter Pride Of India AB ABEFTea,2017-11-09 17:37:44,0,34,0
1700,RT AB31MILLION,2017-11-09 17:37:37,0,36,0
1701,RT AB31MILLION Congratulations sir ji for 31 million followers on Twitter BBBAAADDDUUUMMMBBBAAA ht,2017-11-09 17:37:30,0,27,0
1702,RT AB31MILLION 31 MILLION followers on Twitter Congratulations Sir BAADDDUUMMBBAAAAA,2017-11-09 17:37:21,0,29,0
1703,RT Congratulations Sir AB31MILLION,2017-11-09 17:37:14,0,34,0
1704,RT AB31MILLION congratulation sir pranaam evam charan sparsh,2017-11-09 17:37:07,0,26,0
1705,RT patodiya AB31Million Congratulations Daa for completing 31 million followers on Twitter BBBAAADDDUUUMMMBBBAAA h,2017-11-09 17:36:58,0,43,0
1706,RT Congratulations Sir AB31MILLION,2017-11-09 17:36:46,0,39,0
1707,RT AB31Million 3 1 BBBAAADDDUUUMMMBBBAAA,2017-11-09 17:36:39,0,23,0
1708,RT AB31MILLION congratulation sir pranaam evam charan sparsh,2017-11-09 17:36:30,0,28,0
1709,RT AB31MILLION BigB is only Indian Actor have 31M follower s on Twitter AB Re,2017-11-09 17:36:21,0,33,0
1710,RT AB31Million Congratulations sir ji for completing 31 million followers on Twitter Pride Of India AB ABEFTea,2017-11-09 17:36:09,0,41,0
1711,RT AB31Million Congratulations Boss Badumbaaaa patodiya,2017-11-09 17:36:02,0,41,0
1712,RT BBAAAAAADUUUUUUUUMBBAAAAAAAA AB31MILLION,2017-11-09 17:35:54,0,39,0
1713,RT BAAADDUUMMBBAAAAA Congratulations Sir AB31Million On Twitter LoveYouAB Sir,2017-11-09 17:35:47,0,34,0
1714,RT AB31Million Please accept my sincere congratulations 31 Million followers on Twitter,2017-11-09 17:35:39,0,27,1
1715,RT BAAADDUUMMBBAAAAA Congratulations Sir AB31Million On Twitter LoveYouAB Sir,2017-11-09 17:35:25,0,84,0
1716,RT Heartiest Congratulations My Dearest Amit ji AB31MILLION Followers on twitter wish you many more Love you,2017-11-09 17:35:19,0,31,1
1717,RT Congratulations Sir AB31Million followers on Twitter BAADDUUUMMBBBAAAAAA,2017-11-09 17:35:06,0,31,0
1718,RT Congratulations Sir AB31Million followers on Twitter BAADDUUUMMBBBAAAAAA,2017-11-09 17:34:58,0,30,0
1719,RT AB31MILLION congratulation sir pranaam evam charan sparsh,2017-11-09 17:34:48,0,20,0
1720,RT AB31MILLION BBAADDUUMMBBAA Congratulations Sir ji for 31 million followers on Twitter,2017-11-09 17:34:40,0,94,0
1721,RT AB31Million Congratulations sir ji for completing 31 million followers on Twitter Pride Of India AB ABEFTe,2017-11-09 17:34:32,0,22,0
1722,RT The Most Lovable Person not only in Silver Screen but also in Social Media AB 31 Million on Twitter today AB31Million,2017-11-09 17:34:25,0,37,1
1723,RT Congratulations Dear Sir AB31MILLION Much love,2017-11-09 17:34:18,0,45,1
1724,RT Congratulations Gurudev Sir BADUMBAAAAAAAAA Feeling blessed to be part of AB31Million World s Big,2017-11-09 17:34:11,0,43,0
1725,Zanjeer Trishul Kala Pathar Main azaad Hoon et al Javed Akhtar Saheb,2017-11-09 09:28:40,1984,123,1
1726,Ji correct,2017-11-09 08:02:03,29,8,0
1727,Sahi hai,2017-11-09 08:01:38,19,7,0
1728,,2017-11-09 08:01:36,25,8,0
1729,,2017-11-09 08:01:04,19,5,1
1730,Grateful and much appreciated,2017-11-09 08:00:50,372,19,1
1731,Ji,2017-11-09 07:59:34,198,15,0
1732,well done Saina those that fight back to regain their position have my admiration congratulations,2017-11-08 19:03:19,2484,175,0
1733,T 2705 Yeeaaahhh twitter turns on the tap for more characters that circle by the side tells us when its tim,2017-11-08 18:52:32,17496,1214,1
1734,T 2705 Well done who co authored this informative book Foreword written by me,2017-11-08 17:43:45,4103,287,0
1735,T 2705 Mary Kom wins Asian Boxing Championships GOLD she has done it again what a CHAMPION GOLDEN GLO,2017-11-08 12:38:35,19737,1643,1
1736,Rajat,2017-11-08 10:02:32,1362,93,0
1737,T 2704 AKAYLA my film completes 26 years Cannot imagine I would be around to talk about them,2017-11-07 19:09:34,5056,331,0
1738,T 2704 SAAT HINDUSTANI my first film completes 48 years Signed on 15th Feb 1969 released on 7th Nov 1969,2017-11-07 19:07:24,14641,983,1
1739,T 2704 MARD completes 32 YEARS Some countries in the Mid East and Egypt in ran for months and months in thea,2017-11-07 19:05:11,5024,394,0
1740,lovely,2017-11-07 18:49:31,31,7,1
1741,,2017-11-07 18:48:32,24,6,1
1742,T 2704 BAADDDUUUMMMBAA India beats NZ in T20 also in cricket what a game PROUD TO BE AN INDIAN thank y,2017-11-07 18:44:23,12281,930,1
1743,BigB EF Ok,2017-11-07 02:48:32,116,13,1
1744,Pranaam,2017-11-07 02:47:56,41,11,0
1745,Yes,2017-11-07 02:47:43,185,17,0
1746,Same to YOU,2017-11-07 02:47:30,30,10,0
1747,Jaldi,2017-11-07 02:47:18,26,6,0
1748,Good morning,2017-11-07 02:47:07,27,7,1
1749,Namaste wow,2017-11-07 02:46:47,24,7,1
1750,Namaste,2017-11-07 02:46:34,28,6,0
1751,I will,2017-11-07 02:46:24,19,7,0
1752,Good morning,2017-11-07 02:46:14,674,31,1
1753,Love,2017-11-07 02:45:55,19,7,1
1754,,2017-11-07 02:40:16,37,13,0
1755,satyarthi a worthy cause a dedicated human and a honour to be in their vicinity,2017-11-07 02:39:25,33,15,1
1756,T 2703 Its work with the Wife and its the ad for jewellery Shooting with the wife,2017-11-06 19:08:51,29179,1370,0
1757,T 2703 Absolute India inaugurates its Delhi Edition greetings and good wishes success and prosperity ever,2017-11-06 04:22:01,7117,420,1
1758,T 2702,2017-11-05 19:11:56,12112,786,0
1759,T 2702 Blog 4 Womens Hockey Team 12,2017-11-05 19:06:21,12513,823,0
1760,Ok thank you,2017-11-05 18:06:18,58,17,1
1761,Namaste hahaha,2017-11-05 18:06:02,53,12,1
1762,Love,2017-11-05 18:05:33,43,11,1
1763,Namaste,2017-11-05 18:05:05,35,12,0
1764,Jihaan,2017-11-05 18:03:01,27,6,0
1765,BigB Craz Yes yes,2017-11-05 18:02:51,29,11,0
1766,Theek hai,2017-11-05 18:02:36,36,11,0
1767,Ek nazar,2017-11-05 18:02:31,30,8,0
1768,Namaste,2017-11-05 18:00:18,26,7,0
1769,Good,2017-11-05 18:00:02,22,11,1
1770,Love,2017-11-05 17:59:47,22,10,1
1771,Jitu Pranaam,2017-11-05 17:59:14,22,7,0
1772,Good raha,2017-11-05 17:59:00,22,9,1
1773,All well,2017-11-05 17:58:20,163,11,0
1774,Love,2017-11-05 17:57:08,30,9,1
1775,,2017-11-05 17:56:30,23,12,0
1776,Namaste thanks,2017-11-05 17:56:02,22,12,1
1777,9,2017-11-05 17:55:41,25,6,0
1778,ABEF Karunga,2017-11-05 17:54:32,22,8,0
1779,Geve,2017-11-05 17:54:13,24,12,0
1780,Hahaha,2017-11-05 17:53:55,18,7,1
1781,Namaste and love thank you,2017-11-05 17:53:34,19,9,1
1782,,2017-11-05 17:52:44,21,10,0
1783,,2017-11-05 17:52:28,31,13,0
1784,Namaste and love,2017-11-05 17:51:56,26,16,1
1785,hajahaj,2017-11-05 17:50:38,190,21,0
1786,Good one,2017-11-05 17:50:13,25,7,1
1787,,2017-11-05 17:49:58,105,11,0
1788,narjes Smiles,2017-11-05 17:49:24,17,7,0
1789,Yes,2017-11-05 17:49:05,24,7,0
1790,Pranaam,2017-11-05 17:48:50,27,11,0
1791,,2017-11-05 17:48:31,22,6,0
1792,,2017-11-05 17:48:19,23,10,0
1793,,2017-11-05 17:48:01,100,8,0
1794,Namaste,2017-11-05 17:47:38,19,7,0
1795,Sneh aur pyaar,2017-11-05 17:47:26,21,7,0
1796,Love and wishes to you,2017-11-05 17:46:56,22,9,1
1797,Ok thank you,2017-11-05 17:46:38,21,6,1
1798,Thank you so much,2017-11-05 17:46:29,30,8,1
1799,Namaste and love ever,2017-11-05 17:46:11,23,9,1
1800,Namaste and love,2017-11-05 17:45:57,24,10,1
1801,ABEF Huge amount,2017-11-05 17:45:47,20,7,1
1802,Agneepath,2017-11-05 17:45:15,29,6,0
1803,Gret stuff,2017-11-05 17:44:46,23,6,0
1804,,2017-11-05 17:44:30,16,6,0
1805,Namaste and love,2017-11-05 17:44:04,19,7,1
1806,Greetings,2017-11-05 17:43:53,20,10,0
1807,Namaste,2017-11-05 17:43:28,18,9,0
1808,Yes love,2017-11-05 17:42:58,22,9,1
1809,Yes I got your message love,2017-11-05 17:42:43,19,7,1
1810,Namaste and love ever,2017-11-05 17:42:09,17,5,1
1811,Yes yes,2017-11-05 17:40:42,21,10,0
1812,Good,2017-11-05 17:40:28,28,11,1
1813,Namaste and love,2017-11-05 17:38:39,25,8,1
1814,Namaste,2017-11-05 17:38:06,32,9,0
1815,,2017-11-05 17:37:19,77,12,1
1816,Namaste,2017-11-05 17:36:53,18,9,0
1817,Love,2017-11-05 17:36:36,21,9,1
1818,Jitu Hello,2017-11-05 17:35:32,25,9,0
1819,Hahaha,2017-11-05 17:35:14,18,10,1
1820,ABEF,2017-11-05 17:34:57,22,10,0
1821,ABEF,2017-11-05 17:34:30,20,6,0
1822,Ji achxha hoon,2017-11-05 17:34:11,19,8,0
1823,Wow,2017-11-05 17:33:43,20,9,1
1824,,2017-11-05 17:33:29,65,19,0
1825,Sneh,2017-11-05 17:33:13,23,10,0
1826,Aapko bhi,2017-11-05 17:33:00,21,8,0
1827,A moment of love,2017-11-05 17:32:09,26,5,1
1828,,2017-11-05 17:31:42,24,10,0
1829,Love and wishes,2017-11-05 17:31:19,23,9,1
1830,Love,2017-11-05 17:31:05,20,6,1
1831,Namaste,2017-11-05 17:31:03,22,9,0
1832,Sure,2017-11-05 17:30:40,17,5,1
1833,,2017-11-05 17:30:29,19,7,0
1834,Love to you,2017-11-05 17:30:10,27,7,1
1835,Main achcha hoon,2017-11-05 17:29:55,19,7,1
1836,Yes I have,2017-11-05 17:29:34,18,5,0
1837,,2017-11-05 17:29:14,22,9,0
1838,,2017-11-05 17:28:52,29,8,0
1839,ABEF Love,2017-11-05 17:28:23,23,5,1
1840,,2017-11-05 17:26:57,638,41,0
1841,And thank you,2017-11-05 17:26:27,24,10,0
1842,Happiness is smile,2017-11-05 17:26:08,24,6,1
1843,Love i did enjoy,2017-11-05 17:25:49,21,6,1
1844,Agree,2017-11-05 17:25:32,18,5,0
1845,Sundar,2017-11-05 17:25:19,17,7,0
1846,Khuub,2017-11-05 17:24:54,20,7,0
1847,I am honoured,2017-11-05 17:24:36,28,8,0
1848,Grateful,2017-11-05 17:24:16,19,5,0
1849,,2017-11-05 17:23:56,21,7,0
1850,,2017-11-05 17:23:30,23,6,0
1851,,2017-11-05 17:23:09,53,9,0
1852,narjes Namaste and good night,2017-11-05 17:22:55,19,4,1
