Sno,Tweet,Date,Likes,RTs,Sentiments
408,3rd Test After 10 0 Ov India 29 1 Murali Vijay 6 32b Lokesh Rahul 7 13b SAvIND,2018-01-25 15:07:22,1,0,0
409,3rd Test After 6 0 Ov India 19 1 Murali Vijay 2 20b Lokesh Rahul 1 1b SAvIND,2018-01-25 14:47:44,1,0,0
410,3rd Test After 61 0 Ov South Africa 170 7 Vernon Philander 30 49b Andile Phehlukwayo 0 4b SAvIND,2018-01-25 13:37:09,0,0,0
411,3rd Test Day 2 Hashim Amla scores his 37th half century South Africa 130 6 trail India 187 by 57 runs INDvSA SAvIND,2018-01-25 12:22:21,2,0,0
412,India 187 SA 81 3 31 ov HM Amla 32 52 AB de Villiers 0 2 HH Pandya 1 0 1 0 I Sharma 7 2 20 1 Last bat K,2018-01-25 10:37:45,3,0,0
413,A brilliant ball by Ishant has sent Rabada back to the pavilion South Africa are still in the better position SA 83 3 SAvIND,2018-01-25 10:32:13,0,0,1
414,3rd Test After 20 0 Ov South Africa 29 2 Kagiso Rabada 11 52b Hashim Amla 2 20b SAvIND,2018-01-25 09:07:16,2,0,0
415,2nd T20I After 16 0 Ov New Zealand 135 7 Mitchell Santner 33 23b Ish Sodhi 2 4b NZvPAK,2018-01-25 09:02:10,2,0,1
416,3rd Test WICKET Dean Elgar c Parthiv Patel b Bhuvneshwar Kumar 4 40b South Africa 16 2 12 3 Ovs SAvIND,2018-01-25 08:32:20,1,0,0
417,2nd T20I WICKET Colin de Grandhomme st Sarfraz Ahmed b Shadab Khan 10 3b New Zealand 64 6 8 2 Ovs NZvPAK,2018-01-25 08:32:19,0,0,1
418,3rd Test After 8 0 Ov South Africa 7 1 Dean Elgar 4 28b Kagiso Rabada 0 12b SAvIND,2018-01-25 08:12:17,1,0,0
419,NZ 25 1 in 3 ov Munro lbw b Amir 1 2 shuffles across his stumps and misses a full ball NZvPak Cricket,2018-01-25 08:02:34,1,0,1
420,Pak 94 1 10 ov Fakhar Zaman 50 26 Babar Azam 0 0 Shehzad c de Grandhomme b Rance 44 34 Maiden T20I fifty for Zaman NZvPak,2018-01-25 06:47:11,1,0,0
421,2nd T20I After 9 0 Ov Pakistan 86 0 Fakhar Zaman 49 25b Ahmed Shehzad 37 29b NZvPAK,2018-01-25 06:47:11,2,0,0
422,JUST IN Glenn Maxwell recalled to Australian ODI squad as a cover for Aaron Finch who was ruled out of the fourth,2018-01-25 03:47:22,2,0,0
423,Stumps South Africa 6 1 after 6 overs trail India 187 by 181 runs Markram is the only wicket they lost This,2018-01-24 15:42:11,1,0,0
424,3rd Test After 1 0 Ov South Africa 3 0 Dean Elgar 1 1b Aiden Markram 2 5b SAvIND,2018-01-24 15:12:42,3,0,0
425,A statistical breakdown of India s 187 all out 112 in boundaries 24x4 off the bat 4 of them edged 4 wides x1 4 le,2018-01-24 15:07:59,2,0,0
426,3rd Test Day 1 India 187 all out Kohli 54 Pujara 50 Rabada 3 39 vs South Africa at Wanderers INDvSA SAvIND,2018-01-24 15:07:59,0,0,0
427,3rd Test WICKET Mohammed Shami c Kagiso Rabada b Vernon Philander 8 16b India 163 8 67 5 Ovs SAvIND,2018-01-24 14:19:05,1,0,0
428,WICKET India 144 7 63 2 Pandya c de Kock b Phehlukwayo 0 5 Phehlukwayo 5 2 1 17 2 SAvInd,2018-01-24 14:02:52,2,0,0
429,3rd Test Day 1 India 114 4 Pujara 27 Kohli 54 Ngidi 1 7 vs South Africa at tea IndVsSA FreedomSeries SAvsInd,2018-01-24 12:47:04,2,0,0
430,DROPPED Virat Kohli edged that one straight to AB de Villiers at 2nd slip who let it go Another lifeline to India,2018-01-24 11:12:27,2,0,1
431,3rd Test After 31 0 Ov India 63 2 Cheteshwar Pujara 15 81b Virat Kohli 32 67b SAvIND,2018-01-24 11:02:32,0,0,0
432,Johannesburg 1992 93 Ravi Shastri batted 68 consecutive balls without scoring when he was at score of 9 Johannesb,2018-01-24 10:02:11,2,0,0
433,3rd Test After 25 0 Ov India 45 2 Cheteshwar Pujara 5 60b Virat Kohli 24 52b SAvIND,2018-01-24 09:57:19,2,0,0
434,3rd Test After 11 0 Ov India 17 2 Cheteshwar Pujara 0 20b Virat Kohli 4 8b SAvIND,2018-01-24 08:57:10,0,0,0
435,WICKET India 13 2 8 4 ov won the toss v South Africa Vijay c de Kock b Rabada 8 32 Rabada 0 4 0 0 1 SAvIND,2018-01-24 08:52:24,0,0,0
436,Pakistan beat South Africa by 3 wickets in U19 World Cup quarter finals and they will meet the winner of India vs B,2018-01-24 06:07:16,3,0,0
437,8th time that Pakistan have reached the semi finals stage in U19 World Cups joint most along with Australia Of th,2018-01-24 06:07:15,4,0,0
438,Pakistan win by 3 wickets and book a place in the semis Ali Zaryab 74 remained unscathed till the end PAKvSA U19CWC,2018-01-24 06:07:15,2,0,1
439,3rd Test South Africa v India at Johannesburg Jan 24 28 2018 Match scheduled to begin at 10 00 local time 08 00 GMT SAvIND,2018-01-24 02:37:58,1,0,0
440,Pakistan last 12 completed matches versus New Zealand in New Zealand Lost Lost Lost Lost Lost Lost Lost Lost Lost Lost Lost Lost NZvPAK,2018-01-22 10:04:24,5,0,1
441,India will face Bangladesh in U 19 World Cup quarter finals on Friday ENGvAUS 23rd January PAKvSA 24th January,2018-01-21 14:04:31,12,0,0
442,AUS v ENG 3rd ODI AUS 286 6 50 ENG 302 6 50 England won by 16 runs and lead the series 3 0 AUSvENG,2018-01-21 11:29:20,3,1,0
443,Batsmen with 100 strike rate in every century innings in ODIs 25 AB de Villiers 10 Ijaz Ahmed 6 Afridi 5 Buttler 4 Duminy AusvEng,2018-01-21 10:04:25,1,1,0
444,WICKET Australia 181 4 33 6 50 ov target 303 v England Smith c Buttler b Wood 45 66 Wood 5 6 1 18 2 AUSvENG,2018-01-21 09:59:02,1,1,0
445,Innings Break 3rd ODI After 50 0 Ov England 302 6 Jos Buttler 100 83b Chris Woakes 53 36b AUSvENG,2018-01-21 07:24:10,6,0,0
446,Extremely happy proud and most of all really inspired Many congratulations TeamIndia on winning the,2018-01-20 18:01:19,6,1,1
447,Blind Cricket World Cup Finals 1998 SA bt Pak 2002 Pak bt SA 2006 Pak bt Ind 2012 Ind bt Pak T20 2014,2018-01-20 17:41:10,1,0,-1
448,NEWS VIVO IPL 2018 Player Auction list announced A pool of 578 players including 360 Indians will go under the h,2018-01-20 14:11:21,1,0,0
449,Latest Click of msdhoni launched a Academy in Singapur Dhoni MSDhoni,2018-01-20 14:06:27,11,2,1
450,Good fight shown by Pakistan but India won the Blind World Cup final winning by two wickets as they chased down ta,2018-01-20 14:01:25,3,0,1
451,2018 U19CWC Quarter finals 1 England vs Australia 2 India vs Bangladesh Other two quarter finals yet to be finalized INDvBAN ENGvAUS,2018-01-20 08:06:08,9,1,-1
452,I would say look at the positives To win a Test match you need 20 wickets and we have taken 20 wickets This mean,2018-01-19 15:26:22,21,2,1
453,ICC Sir Garfield Sobers Trophy Virat Kohli With India flying high at the top of the rankings imVkohli scored,2018-01-18 12:01:32,6,0,1
454,ICC ODI cricketers of the year 2004 Flintoff 2005 Pietersen 2006 Hussey 2007 Hayden 2008 Dhoni 2009 D,2018-01-18 12:01:31,6,0,0
455,Congratulations imVkohli on sweeping the ICC awards Well done and truly deserving SAvIND MSDhoni Virushka,2018-01-18 11:56:31,3,0,0
456,Highest rating points achieved by Indian batsmen in Tests 916 Gavaskar 900 Kohli 898 Tendulkar 892 Dravid 888 Puj,2018-01-18 11:56:31,4,0,0
457,One Sun One Moon One Dhoni msdhoni,2018-01-18 03:16:20,21,1,0
458,PIC of the day Stylish MS Dhoni MSDhoni,2018-01-18 03:16:19,16,0,1
459,2nd Test SAvInd at Centurion Jan 13 17 2018 South Africa 335 and 258 India 307 and 151 50 2 ov target 287 SA won by 135 runs,2018-01-17 16:25:06,1,0,0
460,Rohit Sharma has posted his highest score vs South Africa in a Test innings In 11 previous innings his highest was 25 SAvIND,2018-01-17 09:25:28,2,0,-1
461,2nd Test After 39 0 Ov India 104 7 Rohit Sharma 31 41b Mohammed Shami 6 5b SAvIND,2018-01-17 09:25:28,2,0,0
462,2nd Test After 31 0 Ov India 70 5 Rohit Sharma 12 13b Hardik Pandya 0 3b SAvIND,2018-01-17 08:50:09,1,0,0
463,msdhoni with a member of his ISL football team Chennaiyin FC MSDhoni,2018-01-17 03:20:14,7,0,0
464,That s Stumps on Day 4 of the 2nd Test with India 307 amp 35 3 India need 252 runs and SA need 7 wickets to win the 2nd Test SAvIND,2018-01-16 16:15:36,3,0,1
465,WICKET India 26 3 15 6 ov target 287 v South Africa Kohli lbw b Ngidi 5 20 Ngidi 2 6 1 10 2 SAvIND,2018-01-16 15:35:21,2,0,0
466,2nd Test After 11 0 Ov India 16 1 Lokesh Rahul 4 28b Cheteshwar Pujara 2 13b SAvIND,2018-01-16 15:05:21,4,0,0
467,Innings Break DAY 4 SA 258 10 91 3 Ov Target of 287 to level the series SAvIND,2018-01-16 14:05:24,2,0,0
468,South Africa lead by 253 runs IND 307 RSA 335 225 7 80 1 Ovs du Plessis 32 114 Rabada 0 9 SAvIND,2018-01-16 12:55:32,0,0,0
469,2nd Test After 60 0 Ov South Africa 187 5 Faf du Plessis 15 48b Vernon Philander 14 47b SAvIND,2018-01-16 11:05:34,1,0,0
470,2nd Test After 54 0 Ov South Africa 173 5 Faf du Plessis 12 37b Vernon Philander 3 22b SAvIND,2018-01-16 10:00:45,1,0,0
471,WICKET South Africa 163 5 47 4 de Kock c Patel b Mohammed Shami 12 5 Mohammed Shami 9 4 3 34 3 SAvIND,2018-01-16 09:35:18,1,0,0
472,WICKET South Africa 144 3 41 1 de Villiers c Patel b Mohammed Shami 80 121 Mohammed Shami 6 1 1 21 1 SAvIND,2018-01-16 09:05:15,1,0,0
473,JUST IN imVkohli fined 25 of match fee for breaching ICC Code of Conduct Kohli continued to complain to umpire M,2018-01-16 08:50:21,2,0,0
474,2nd Test After 36 0 Ov South Africa 116 2 Dean Elgar 45 88b AB de Villiers 67 110b SAvIND,2018-01-16 08:40:22,1,0,0
475,2nd Test After 33 0 Ov South Africa 102 2 Dean Elgar 39 84b AB de Villiers 59 96b SAvIND,2018-01-16 08:25:25,2,0,0
476,4th ODI After 26 0 Ov New Zealand 120 4 Kane Williamson 13 26b Henry Nicholls 9 19b NZvPAK,2018-01-16 06:55:12,0,0,1
477,Pak 123 4 in 30 1 ov Haris Sohail c Henry Nicholls b Williamson 50 74 comes down and lofts straight to sweeper cover NZvPak Cricket,2018-01-16 03:00:42,2,0,1
478,STUMPS South Africa 90 2 29 ov lead by 118 2nd inns v India de Villiers 50 78 Elgar 36 78 SAvIND,2018-01-15 15:55:31,2,1,0
479,Bad Light Day 3 South Africa 90 2 29 0 Ov Dean Elgar 36 78 AB de Villiers 50 78 lead by 118 runs SAvIND,2018-01-15 14:50:54,1,0,-1
480,2nd Test Day 3 ABdeVilliers17 scores his 42nd half century South Africa 90 2 lead by 118 runs INDvSA SAvIND,2018-01-15 14:50:53,1,0,0
481,2nd Test Day 3 Play to resume in 15 minutes INDvSA SAvIND,2018-01-15 14:15:36,4,0,0
482,Virat Kohli s last 12 Test Centuries 169 147 103 200 211 167 235 204 103 104 213 243 153 SAvIND,2018-01-15 13:35:26,1,0,0
483,J Bumrah s Test wickets 1 AB De Villiers 2 Faf Du Plessis 3 Q De Kock 4 AB De Villiers 5 Aiden Markram 6 Hashim Amla SAvIND,2018-01-15 13:30:50,6,3,0
484,UPDATE Match delayed by rain South Africa 68 2 23 5 ov lead by 96 2nd inns v India SAvIND,2018-01-15 13:25:35,1,0,0
485,21st Test Century for virat kohli 1st in 2018 2nd in South Africa 2nd Against South Africa 11th Away From,2018-01-15 09:55:04,5,0,0
486,CSK is back amp msdhoni will never miss 2018 IPL cup What u say about CSK,2018-01-15 02:45:18,10,0,0
487,India 183 5 61 ov trail by 152 1st inns v South Africa Kohli 85 130 Pandya 11 29 SAvIND,2018-01-14 15:48:28,3,0,0
488,2nd Test After 58 0 Ov India 175 5 Virat Kohli 79 122b Hardik Pandya 9 19b SAvIND,2018-01-14 15:23:07,4,0,0
489,WICKET India 107 3 36 5 Vijay c de Kock b Maharaj 46 126 Maharaj 7 5 0 22 1 SAvIND,2018-01-14 13:48:08,2,0,0
490,2nd Test After 32 0 Ov India 98 2 Murali Vijay 40 106b Virat Kohli 48 64b SAvIND,2018-01-14 13:23:09,4,0,0
491,1st ODI After 33 0 Ov England 212 2 Jason Roy 131 113b Joe Root 56 71b AUSvENG,2018-01-14 09:58:15,2,0,0
492,Innings Break Aus 304 8 50 Ovs Finch 107 119 Stoinis 60 40 M Marsh 50 68 Plunkett 3 71 Adil Rashid 2 73 AUSvENG,2018-01-14 08:03:16,1,0,0
493,1st ODI After 29 0 Ov Australia 155 3 Aaron Finch 85 100b Mitchell Marsh 30 43b AUSvENG,2018-01-14 06:48:15,1,0,0
494,1st ODI After 19 0 Ov Australia 106 3 Aaron Finch 57 69b Mitchell Marsh 10 14b AUSvENG,2018-01-14 04:48:17,1,0,0
495,WICKET Australia 58 2 10 5 50 ov lost the toss v England Smith c Buttler b Rashid 23 18 Rashid 0 5 0 6 1 AusvEng,2018-01-14 04:13:04,1,0,0
496,Australia XI D Warner A Finch S Smith c T Head M Marsh M Stoinis T Paine wk M Starc Cummins Zampa A Tye AUSvENG,2018-01-14 03:03:40,1,0,1
497,Eng XI Roy Bairstow Hales Root Morgan c J Buttler wk M Ali C Woakes A Rashid L Plunkett M Wood AUSvENG,2018-01-14 03:03:40,2,0,0
498,TOSS NEWS England have won the toss at the MCG and will be fielding first AUSvENG Ashes,2018-01-14 03:03:39,0,0,1
499,1st ODI Australia v England at Melbourne Jan 14 2018 Match scheduled to begin at 14 20 local time 03 20 GMT AUSvENG,2018-01-14 02:43:16,1,0,0
500,2nd Test Day 1 Stumps SA 269 6 90 Markram 94 150 Amla 82 152 Du Plessis 25 77 Maharaj 10 23 Ashwin 3 90 SAvIND,2018-01-13 15:43:17,0,0,0
501,2nd Test After 79 0 Ov South Africa 242 3 Hashim Amla 81 151b Faf du Plessis 10 42b SAvIND,2018-01-13 14:38:26,0,0,0
502,2nd Test After 69 0 Ov South Africa 223 3 Hashim Amla 67 117b Faf du Plessis 5 16b SAvIND,2018-01-13 13:58:06,0,0,0
503,2nd Test After 51 0 Ov South Africa 166 2 Hashim Amla 31 64b AB de Villiers 8 9b SAvIND,2018-01-13 12:23:09,1,0,0
504,LUNCH South Africa 78 0 27 ov won the toss v India Markram 51 89 Elgar 26 73 SAvIND,2018-01-13 10:13:21,1,0,0
505,2nd Test After 14 0 Ov South Africa 36 0 Dean Elgar 10 37b Aiden Markram 25 47b SAvIND,2018-01-13 09:08:13,0,0,0
506,SA XI D Elgar A Markram H Amla A de Villiers F du Plessis C Q de Kock W V Philander K Maharaj K Rabada L Ngidi M Morkel,2018-01-13 09:08:13,2,0,1
507,IND XI L Rahul M Vijay C Pujara V Kohli C R Sharma P Patel W H Pandya R Ashwin M Shami J Bumrah I Sharma SAvIND,2018-01-13 09:08:12,1,0,0
508,2nd Test South Africa v India at Centurion Jan 13 17 2018 Match scheduled to begin at 10 00 local time 08 00 GMT SAvIND,2018-01-13 04:13:19,2,0,0
509,When he smiles world smiles Love you MSDhoni Dhoni SAvIND,2018-01-13 02:53:09,3,0,1
510,India at times were really good at Newlands There were so many ups and downs for both teams India were in the g,2018-01-12 15:53:15,2,0,1
511,Onthisday in 1992 Sourav Ganguly made his ODI debut and and ended the career with 10K Runs 100 Catches 100 Wickets,2018-01-11 13:31:31,4,0,0
512,Commitment Consistency Class Here s wishing a very Happy Birthday to Former TeamIndia Skipper Rahul Dravid,2018-01-11 02:56:26,7,1,1
513,Hardik is going to be fantastic for India He is still developing and I think if he could add another yard of pac,2018-01-10 15:31:10,5,1,1
514,Latest ICC Test ranking 1 India 2 South Africa 3 Australia 4 New Zealand 5 England 6 Sri Lanka 7 Pakistan 8 West Indies 9 Ban,2018-01-09 09:36:07,9,0,1
515,India in Tests outside Asia since Jan 2011 excluding WI D L L L L L L L L D L L D D W L L L L L D D L last P 2,2018-01-08 15:14:09,3,1,0
516,Lowest targets failed to chase down by India losses 120 vs WI Bridgetown 1997 81 all out 176 vs SL Galle,2018-01-08 15:09:07,3,1,-1
517,1st Test OfficialCSA v BCCI at Cape Town Jan 5 9 2018 South Africa 286 and 130 India 209 and 135 42 4 ov t,2018-01-08 15:04:13,1,0,0
518,1st Test After 34 0 Ov India 97 7 Ravichandran Ashwin 11 29b Bhuvneshwar Kumar 5 16b SAvIND,2018-01-08 14:14:16,1,0,0
519,1st Test After 26 0 Ov India 81 6 Wriddhiman Saha 8 11b Ravichandran Ashwin 0 5b SAvIND,2018-01-08 13:19:22,0,0,0
520,WICKET Rabada gets in on the action as he gets the wicket of Pandya 1 caught at gully following a brilliant,2018-01-08 13:09:06,0,0,1
521,1st Test After 1 0 Ov India 1 0 Murali Vijay 0 2b Shikhar Dhawan 0 4b Target 208 SAvIND,2018-01-08 11:19:05,0,0,0
522,Wicket Short from Bhuvneshwar and Morkel unable to get out of the way gives an easy to Saha SA 130 for 9 lead by 207 runs SAvIND,2018-01-08 10:44:23,0,0,-1
523,WICKET South Africa 122 8 38 4 ov lead by 199 2nd inns v India Maharaj c Saha b Kumar 15 21 Kumar 9 4 4 31 1 SAvIND,2018-01-08 10:44:22,0,0,0
524,16 teams 1 U19CWC trophy Who will win it U19CWC 2018,2018-01-07 19:24:21,6,0,1
525,Your ProxyFree statistics for the month of December 2017 New followers 2 777 New following 2 New tweets 159 Fo,2018-01-07 16:59:17,1,0,1
526,1st Test RSA 65 2 20 ov lead by 142 Rabada 2 15 Amla 4 8 More covers are coming on the ground SAvIND,2018-01-07 12:09:38,3,1,1
527,STUMPS South Africa 65 2 20 ov lead by 142 2nd inns v India Amla 4 8 Rabada 2 15 SAvIND,2018-01-06 16:04:17,0,0,1
528,1st Test After 9 0 Ov South Africa 26 0 Aiden Markram 23 32b Dean Elgar 3 22b SAvIND,2018-01-06 15:14:03,0,0,0
529,1st Test India 209 all out in 73 4 overs Pandya 93 Philander 3 33 Rabada 3 34 trail South Africa 286 by 77 runs on Day 2 SAvInd,2018-01-06 14:39:05,1,0,0
530,Hardik Pandya s Test career Inns 4 Runs 271 Ave 67 75 SR 104 23 50s 3 100s 1 Excellent numbers from someone batting at No 7 8 SAvInd,2018-01-06 14:39:05,0,0,1
531,END OF INNS India 209 all out 73 4 ov trail by 77 1st inns v South Africa Mohammed Shami 4 15 SAvIND,2018-01-06 14:39:04,1,1,0
532,1st Test After 72 0 Ov India 205 9 Mohammed Shami 0 9b Jasprit Bumrah 2 9b SAvIND,2018-01-06 14:19:03,1,0,0
533,1st Test After 59 0 Ov India 178 7 Hardik Pandya 78 66b Bhuvneshwar Kumar 20 55b SAvIND,2018-01-06 13:04:33,3,0,0
534,1st Test After 50 0 Ov India 127 7 Hardik Pandya 47 43b Bhuvneshwar Kumar 0 24b SAvIND,2018-01-06 12:29:20,0,0,0
535,1st Test WICKET Ravichandran Ashwin c Quinton de Kock b Vernon Philander 12 31b India 81 6 38 5 Ovs SAvIND,2018-01-06 11:39:08,3,0,0
536,1st Test After 13 0 Ov India 28 3 Cheteshwar Pujara 5 24b Rohit Sharma 0 11b SAvIND,2018-01-06 10:04:06,3,0,0
537,That s Stumps on Day 1 of the 1st Test with India 28 3 in 11 overs trail South Africa 286 by 258 runs FreedomSeries SAvIND,2018-01-05 16:11:27,1,0,0
538,WICKET India 18 2 5 2 ov trail by 268 1st inns v South Africa Dhawan c amp b Steyn 16 13 Steyn 2 2 1 7 1 SAvIND,2018-01-05 15:36:54,1,0,0
539,1st Test After 2 0 Ov India 9 0 Murali Vijay 1 7b Shikhar Dhawan 8 5b SAvIND,2018-01-05 15:21:49,2,0,0
540,1st Test South Africa 286 all out in 73 1 overs De Villiers 65 Bhuvneshwar 4 87 Ashwin 2 21 vs India on Day 1 in Cape Town SAvIND,2018-01-05 15:06:42,0,0,0
541,1st Test After 69 0 Ov South Africa 280 8 Kagiso Rabada 26 63b Dale Steyn 12 18b SAvIND,2018-01-05 14:41:49,5,0,0
542,1st Test After 60 0 Ov South Africa 257 7 Keshav Maharaj 34 43b Kagiso Rabada 17 31b SAvIND,2018-01-05 14:01:29,1,1,0
543,Jasprit Bumrah s first wickets In IPL Virat Kohli In ODIs Steven Smith In T20Is David Warner In Tests AB DE VILLIERS SAvIND,2018-01-05 11:56:17,2,0,1
544,1st TEST DAY 1 RSA 126 4 33 3 Faf du Plessis 49 94 WICKET de Villiers b Bumrah 65 84 Jasprit Bumrah 1 39 SAvIND,2018-01-05 11:51:38,1,0,0
545,LUNCH South Africa 107 3 26 ov won the toss v India de Villiers 59 65 du Plessis 37 67 SAvIND,2018-01-05 10:41:14,5,0,0
546,1st Test After 17 0 Ov South Africa 64 3 AB de Villiers 37 40b Faf du Plessis 17 38b SAvIND,2018-01-05 09:56:31,2,0,0
547,1st Test South Africa v India at Cape Town Jan 5 9 2018 Match scheduled to begin at 10 30 local time 08 30 GMT SAvIND,2018-01-05 02:51:47,0,0,0
548,Players retained by IPLRetention franchises CSK MS Dhoni S Raina R Jadeja DD C Morris R Pant S Iyer KKR S,2018-01-04 14:01:41,1,0,0
549,VIVO IPLRetention ChennaiIPL retains msdhoni ImRaina amp imjadeja CSK IPL2018 IPLAuction MSDhoni,2018-01-04 14:01:40,13,0,0
550,Thakida thakida thakida Thala msdhoni ReturnOfTheSuperKings SummerIsComing WhistlePodu goosebumps,2018-01-04 14:01:40,8,1,0
551,Ms Dhoni resigned his Captaincy on this day But still he is the leader of team India MSDhoni Dhoni,2018-01-04 03:01:44,7,1,0
552,Couple goals mahi sakshi mahakshi msdhoni sakshidhoni msdian,2018-01-03 15:26:11,4,0,0
553,JUST IN Shikhar Dhawan gets back to full fitness before the first Test while Ravindra Jadeja s is a doubtful start,2018-01-03 13:31:23,2,0,-1
554,Good morning to all MS Dhoni msdhoni Fans Mahi with Indian hockey player sushila chanu MSDhoni Dhoni,2018-01-03 05:01:23,11,0,1
555,MS Dhoni msdhoni presence at Railway Hockey Stadium Ranchi SAvIND MSDhoni Dhoni,2018-01-02 13:37:07,9,0,0
556,Gud morning my thalapathy thala dhoni fans replace captain for chennai IPL team MSDhoni,2018-01-02 02:52:05,7,0,0
557,Remember this moment That is Ms Dhoni for you MsDhoni Welcome2018 happynewyear,2018-01-01 12:17:11,5,1,0
558,SAvIND South Africa bowling is the best attack in the world The attack is different and certainly the most lethal Rohit Sharma,2018-01-01 05:57:21,5,0,1
559,Good morning Happy New Year msdhoni all fans HappyNewYear ByeBye2017 Hello2018 MSDhoni,2018-01-01 03:07:30,9,0,1
560,2017 Highest Team total Test 687 6 Ind ODI 392 4 Ind T20I 260 5 Ind SAvIND AUSvENG,2017-12-31 14:47:26,5,0,0
561,A historic third ODI double century from ImRo45 against Sri Lanka was the most liked moment of 2017 on ICC instagra,2017-12-31 13:47:35,5,0,1
562,2017 records for Ms Dhoni as WK in ODI cricket Most Stumping DHONI 13 Most Dismissal DHONI 39 Most,2017-12-31 03:12:32,9,0,1
563,imVkohli back in the groove as India start preparations for first Test match vs OfficialCSA SAvIND ViratKohli,2017-12-30 14:55:28,2,1,1
564,2017 Test records Most runs Smith Most 100s Smith Most Catches Smith Best Score Cook Most fifties Rahul Mo,2017-12-30 14:55:28,3,0,1
565,Just IN CSK ChennaiIPL To Not retain msdhoni MS Dhoni MSDhoni Dhoni SAvIND,2017-12-30 14:55:27,9,0,0
566,Good morning to all msdhoni MS Dhoni fans Handsome Superman OneManShow MSDhoni Dhoni,2017-12-30 03:10:24,12,0,1
567,You don t play for the crowd you play for the country MS Dhoni msdhoni MSDhoni Dhoni,2017-12-29 06:20:31,16,0,0
568,MS Dhoni attends Salman Khan s birthday party with wife Sakshi,2017-12-28 03:15:45,10,0,0
569,MS Dhoni Baby Ziva amp Wife Sakshi Coolest Family At VirushkaReception Dhoni MSDhoni,2017-12-27 16:06:29,12,0,0
570,Mahi Sakshi Mam and Baby Ziva at Viruska reception MSDhoni,2017-12-27 03:26:32,12,0,0
571,On this day in 2014 msdhoni played his last test match Missing him badly Dhoni,2017-12-26 10:31:48,10,2,-1
572,Only Indian players get blessings from sachin rt Even Aussies get blessings from Dhoni MSDhoni,2017-12-26 10:26:26,12,1,0
573,msdhoni doesn t have Fans He has Devotees MSDhoni,2017-12-26 10:26:25,9,1,0
574,MS Dhoni now has scored the winning runs 27 times in ODI cricket 10 times in T20I cricket 3 times in Test cricket MSdhoni,2017-12-26 03:11:16,6,0,1
575,Sketch of msdhoni Made by Devanshu Devin Merry Christmas and Happy new year to you all my friends,2017-12-26 03:11:16,8,0,1
576,Happy Marry Christmas Viratkohli Msdhoni,2017-12-25 04:49:17,4,0,1
577,Here s Wishing every Indian Cricket Team FANS MERRY CHRISTMAS BleedBlue INDvSL,2017-12-25 03:16:06,17,1,0
578,3rd T20I India 139 5 Pandey 32 Chameera 2 22 beat Sri Lanka 135 7 by 5 wickets to complete 3 0 series whitewash INDvSL,2017-12-24 17:09:23,2,0,1
579,WICKET India 81 3 13 2 20 ov target 136 v Sri Lanka Iyer run out 30 32 INDvSL,2017-12-24 16:24:08,2,0,0
580,RohitSharma ends the year with 65 Sixes 46 ODI Sixes 16 T20I Sixes 3 Test Sixss Most by any player in a calendar year INDvSL,2017-12-24 16:04:12,4,1,1
581,3rd T20I After 8 0 Ov India 47 2 Shreyas Iyer 9 15b Manish Pandey 2 4b INDvSL,2017-12-24 15:59:21,0,0,0
582,Innings Break SL 135 7 20 0 Ov vs India Dasun Shanaka 29 24b 0x4 2x6 Akila Dananjaya 11 7b 2x4 0x6 INDvSL,2017-12-24 15:09:06,2,0,0
583,Thisara Perera s innings 1 4 0 4 2 amp OUT Clips a slower ball from Siraj to mid wicket Sri Lanka 85 6 INDvSL,2017-12-24 14:34:43,2,0,0
584,3rd T20I WICKET Niroshan Dickwella c Mohammed Siraj b Jaydev Unadkat 1 6b Sri Lanka 8 1 1 5 Ovs INDvSL,2017-12-24 13:44:31,1,0,0
585,SL XI Tharanga Dickwella W Perera Gunaratne Samarawickrama Gunathilaka Shanaka Perera C Chameera Dananjaya Pradeep,2017-12-24 13:24:05,4,0,0
586,IND XI RG Sharma L Rahul S Iyer M Pandey D Karthik MS Dhoni H Pandya W Sundar M Siraj K Yadav J Unadkat INDvSL,2017-12-24 13:19:21,0,0,0
587,3rd T20I India win toss and elect to field vs Sri Lanka INDvSL,2017-12-24 13:04:13,0,0,1
588,3rd T20I India v Sri Lanka at Mumbai Dec 24 2017 Match scheduled to begin at 19 00 local time 13 30 GMT INDvSL INDvsSL,2017-12-24 02:49:15,0,0,0
589,13 years ofLeGeCy of M S Dhoni One of those human beings who inspired me so much MS Dhoni,2017-12-23 14:19:16,6,1,1
590,If you are fan of msdian and Indian then you Retweets this photo And in adavance happy New Year MSDhoni,2017-12-23 11:09:21,2,2,1
591,RESULT India won by 88 runs Sri Lanka 172 9 17 2 20 ov target 261 v India INDvSL RohitSharma,2017-12-22 17:09:20,2,0,0
592,2nd T20I WICKET Sadeera Samarawickrama st MS Dhoni b Yuzvendra Chahal 5 2b Sri Lanka 164 7 15 2 Ovs INDvSL,2017-12-22 16:49:05,0,0,0
593,2nd T20I WICKET Upul Tharanga c amp b Yuzvendra Chahal 47 29b Sri Lanka 145 2 13 2 Ovs INDvSL,2017-12-22 16:29:05,0,0,0
594,2nd T20I After 12 0 Ov Sri Lanka 126 1 Upul Tharanga 44 26b Kusal Perera 52 27b INDvSL,2017-12-22 16:24:13,1,0,0
595,2nd T20I After 8 0 Ov Sri Lanka 77 1 Upul Tharanga 23 17b Kusal Perera 26 12b INDvSL,2017-12-22 16:09:07,0,1,0
